season,week,team,rating,rank
2019,7,Notre Dame,1770.5,11
2019,7,Oregon,1760.4,12
2019,7,Washington,1758.5,13
2019,7,Michigan,1744.1,14
2019,7,Baylor,1743.9,15
2019,7,SMU,1740.2,16
2019,7,Texas,1736.2,17
2019,7,Utah,1730.6,18
2019,7,Minnesota,1721.6,19
2019,7,Cincinnati,1718.0,20
2019,7,Boise State,1715.9,21
2019,7,Memphis,1702.0,22
2019,7,Arizona State,1699.3,23
2019,7,Iowa State,1698.8,24
2019,7,USC,1696.5,25
2019,7,Missouri,1695.9,26
2019,7,Michigan State,1684.8,27
2019,7,UCF,1683.4,28
2019,7,Wake Forest,1674.5,29
2019,7,Oklahoma State,1672.9,30
2019,7,Duke,1669.7,31
2019,7,App State,1667.5,32
2019,7,Iowa,1662.0,33
2019,7,Florida State,1656.8,34
2019,7,Tulane,1646.9,35
2019,7,San Diego State,1644.5,36
2019,7,North Carolina,1640.1,37
2019,7,Virginia,1638.8,38
2019,7,TCU,1638.0,39
2019,7,Texas A&M,1632.9,40
2019,7,Nebraska,1629.7,41
2019,7,Louisiana Tech,1629.7,42
2019,7,Miami,1626.4,43
2019,7,Stanford,1624.3,44
2019,7,Louisville,1618.2,45
2019,7,Mississippi State,1615.7,46
2019,7,UAB,1615.1,47
2019,7,California,1614.7,48
2019,7,Navy,1612.7,49
2019,7,South Carolina,1611.1,50
2019,7,Indiana,1610.7,51
2019,7,Temple,1607.5,52
2019,7,Arizona,1606.6,53
2019,7,Virginia Tech,1602.4,54
2019,7,Ole Miss,1600.4,55
2019,7,Hawai'i,1598.3,56
2019,7,Pittsburgh,1597.0,57
2019,7,NC State,1596.1,58
2019,7,Kansas State,1594.8,59
2019,7,Texas Tech,1594.7,60
2019,7,Maryland,1594.4,61
2019,7,Florida Atlantic,1592.6,62
2019,7,Wyoming,1588.6,63
2019,7,Colorado,1584.5,64
2019,7,Southern Miss,1583.7,65
2019,7,Western Kentucky,1582.0,66
2019,7,Washington State,1575.9,67
2019,7,Kentucky,1573.3,68
2019,7,Utah State,1573.2,69
2019,7,Tennessee,1571.4,70
2019,7,Western Michigan,1570.0,71
2019,7,Boston College,1568.8,72
2019,7,Louisiana,1568.7,73
2019,7,West Virginia,1563.8,74
2019,7,Georgia State,1558.5,75
2019,7,Illinois,1556.8,76
2019,7,Syracuse,1555.3,77
2019,7,Purdue,1554.9,78
2019,7,Toledo,1553.5,79
2019,7,Central Michigan,1546.0,80
2019,7,Arkansas State,1543.9,81
2019,7,Houston,1539.5,82
2019,7,Air Force,1537.0,83
2019,7,South Florida,1534.6,84
2019,7,Arkansas,1533.0,85
2019,7,Nevada,1522.0,86
2019,7,Northwestern,1519.2,87
2019,7,Kansas,1515.3,88
2019,7,Florida International,1515.0,89
2019,7,Oregon State,1513.4,90
2019,7,Army,1512.0,91
2019,7,Fresno State,1508.2,92
2019,7,BYU,1506.1,93
2019,7,Kent State,1505.8,94
2019,7,San José State,1501.2,95
2019,7,UL Monroe,1491.3,96
2019,7,Liberty,1488.6,97
2019,7,Troy,1487.6,98
2019,7,Coastal Carolina,1483.0,99
2019,7,Marshall,1482.7,100
2019,7,Georgia Southern,1476.4,101
2019,7,Ball State,1475.5,102
2019,7,Tulsa,1475.1,103
2019,7,Eastern Michigan,1471.9,104
2019,7,UCLA,1469.2,105
2019,7,Middle Tennessee,1463.6,106
2019,7,East Carolina,1461.8,107
2019,7,Miami (OH),1461.3,108
2019,7,North Texas,1458.1,109
2019,7,Georgia Tech,1453.8,110
2019,7,UNLV,1447.0,111
2019,7,Colorado State,1443.7,112
2019,7,Northern Illinois,1433.6,113
2019,7,Buffalo,1432.8,114
2019,7,Charlotte,1432.1,115
2019,7,Rutgers,1424.5,116
2019,7,Texas State,1422.5,117
2019,7,UTSA,1420.9,118
2019,7,Vanderbilt,1419.5,119
2019,7,New Mexico,1414.9,120
2019,7,Ohio,1412.5,121
2019,7,Bowling Green,1410.2,122
2019,7,Old Dominion,1387.2,123
2019,7,UConn,1379.1,124
2019,7,South Alabama,1368.2,125
2019,7,UTEP,1360.3,126
2019,7,Rice,1359.2,127
2019,7,New Mexico State,1313.6,128
2019,7,Massachusetts,1302.3,129
2019,7,Akron,1275.0,130
2019,8,Ohio State,1910.2,1
2019,8,Alabama,1878.8,2
2019,8,Clemson,1862.6,3
2019,8,LSU,1861.4,4
2019,8,Oklahoma,1838.8,5
2019,8,Georgia,1825.9,6
2019,8,Penn State,1824.3,7
2019,8,Auburn,1804.2,8
2019,8,Wisconsin,1795.1,9
2019,8,Florida,1794.3,10
2019,8,Oregon,1782.5,11
2019,8,Baylor,1778.7,12
2019,8,Notre Dame,1770.5,13
2019,8,SMU,1757.4,14
2019,8,Utah,1755.3,15
2019,8,Minnesota,1741.6,16
2019,8,Texas,1740.0,17
2019,8,Washington,1736.4,18
2019,8,Michigan,1729.0,19
2019,8,Memphis,1728.1,20
2019,8,Cincinnati,1725.6,21
2019,8,Iowa State,1724.8,22
2019,8,USC,1718.2,23
2019,8,UCF,1692.4,24
2019,8,Boise State,1691.1,25
2019,8,Michigan State,1684.8,26
2019,8,Wake Forest,1684.3,27
2019,8,App State,1684.0,28
2019,8,Virginia,1676.7,29
2019,8,Arizona State,1674.6,30
2019,8,Iowa,1673.7,31
2019,8,San Diego State,1667.7,32
2019,8,Texas A&M,1659.7,33
2019,8,Missouri,1653.3,34
2019,8,Louisiana Tech,1651.6,35
2019,8,Florida State,1647.0,36
2019,8,Oklahoma State,1638.1,37
2019,8,Navy,1636.7,38
2019,8,Indiana,1636.7,39
2019,8,Duke,1631.8,40
2019,8,Nebraska,1629.7,41
2019,8,North Carolina,1628.1,42
2019,8,UAB,1625.8,43
2019,8,Pittsburgh,1623.3,44
2019,8,Tulane,1620.8,45
2019,8,Kansas State,1617.9,46
2019,8,TCU,1614.8,47
2019,8,Virginia Tech,1614.4,48
2019,8,Washington State,1609.9,49
2019,8,Louisiana,1606.7,50
2019,8,Boston College,1601.3,51
2019,8,Wyoming,1600.1,52
2019,8,Utah State,1598.7,53
2019,8,Western Kentucky,1596.0,54
2019,8,Mississippi State,1592.0,55
2019,8,Louisville,1591.1,56
2019,8,Miami,1590.5,57
2019,8,Temple,1590.3,58
2019,8,Air Force,1589.5,59
2019,8,California,1588.8,60
2019,8,South Carolina,1588.3,61
2019,8,Arizona,1584.9,62
2019,8,Central Michigan,1575.1,63
2019,8,Georgia State,1574.8,64
2019,8,Stanford,1574.2,65
2019,8,Ole Miss,1573.5,66
2019,8,Illinois,1570.3,67
2019,8,Texas Tech,1568.7,68
2019,8,Maryland,1568.3,69
2019,8,Tennessee,1564.4,70
2019,8,Kentucky,1563.8,71
2019,8,NC State,1563.6,72
2019,8,Florida Atlantic,1563.4,73
2019,8,Southern Miss,1561.8,74
2019,8,Houston,1558.6,75
2019,8,West Virginia,1553.8,76
2019,8,Colorado,1550.5,77
2019,8,Hawai'i,1545.7,78
2019,8,Purdue,1543.1,79
2019,8,Western Michigan,1542.2,80
2019,8,Oregon State,1539.4,81
2019,8,Fresno State,1533.4,82
2019,8,BYU,1531.0,83
2019,8,Syracuse,1528.9,84
2019,8,Florida International,1528.3,85
2019,8,Ball State,1521.3,86
2019,8,UCLA,1519.4,87
2019,8,Marshall,1511.9,88
2019,8,Kansas,1511.5,89
2019,8,South Florida,1510.5,90
2019,8,Toledo,1507.6,91
2019,8,Arkansas,1507.5,92
2019,8,Troy,1505.9,93
2019,8,Arkansas State,1505.9,94
2019,8,Northwestern,1503.5,95
2019,8,Eastern Michigan,1499.7,96
2019,8,Nevada,1496.5,97
2019,8,Army,1495.6,98
2019,8,Liberty,1492.9,99
2019,8,Georgia Southern,1489.9,100
2019,8,Georgia Tech,1489.7,101
2019,8,Kent State,1478.4,102
2019,8,San José State,1478.0,103
2019,8,UL Monroe,1474.8,104
2019,8,Miami (OH),1473.1,105
2019,8,North Texas,1471.6,106
2019,8,Coastal Carolina,1469.5,107
2019,8,Tulsa,1467.5,108
2019,8,Vanderbilt,1462.1,109
2019,8,Buffalo,1461.5,110
2019,8,East Carolina,1452.8,111
2019,8,Middle Tennessee,1450.1,112
2019,8,Colorado State,1443.7,113
2019,8,Ohio,1439.8,114
2019,8,UTSA,1432.7,115
2019,8,Texas State,1422.5,116
2019,8,UNLV,1421.8,117
2019,8,Northern Illinois,1421.8,118
2019,8,Charlotte,1418.1,119
2019,8,Rutgers,1404.4,120
2019,8,New Mexico,1403.4,121
2019,8,Bowling Green,1381.1,122
2019,8,Old Dominion,1376.5,123
2019,8,UConn,1360.0,124
2019,8,South Alabama,1349.9,125
2019,8,Rice,1347.3,126
2019,8,UTEP,1347.0,127
2019,8,New Mexico State,1313.6,128
2019,8,Massachusetts,1302.3,129
2019,8,Akron,1246.4,130
2019,9,Ohio State,1930.4,1
2019,9,Alabama,1884.5,2
2019,9,Clemson,1873.6,3
2019,9,LSU,1871.8,4
2019,9,Penn State,1854.6,5
2019,9,Georgia,1825.9,6
2019,9,Oklahoma,1800.6,7
2019,9,Florida,1794.3,8
2019,9,Auburn,1793.8,9
2019,9,Oregon,1787.4,10
2019,9,Baylor,1778.7,11
2019,9,Wisconsin,1775.0,12
2019,9,Utah,1771.6,13
2019,9,SMU,1768.6,14
2019,9,Michigan,1767.4,15
2019,9,Minnesota,1758.1,16
2019,9,Washington,1736.4,17
2019,9,UCF,1733.4,18
2019,9,USC,1732.7,19
2019,9,Memphis,1732.6,20
2019,9,Notre Dame,1732.1,21
2019,9,Cincinnati,1725.6,22
2019,9,Texas,1705.3,23
2019,9,Iowa,1700.8,24
2019,9,App State,1700.0,25
2019,9,Iowa State,1691.9,26
2019,9,Boise State,1691.1,27
2019,9,Wake Forest,1684.3,28
2019,9,Texas A&M,1681.3,29
2019,9,San Diego State,1677.2,30
2019,9,Oklahoma State,1671.0,31
2019,9,Louisiana Tech,1668.3,32
2019,9,Indiana,1665.1,33
2019,9,Florida State,1663.9,34
2019,9,Kansas State,1656.1,35
2019,9,Michigan State,1654.5,36
2019,9,Virginia,1650.0,37
2019,9,TCU,1649.5,38
2019,9,Navy,1649.1,39
2019,9,North Carolina,1641.5,40
2019,9,Arizona State,1637.0,41
2019,9,UAB,1625.8,42
2019,9,Air Force,1621.2,43
2019,9,Wyoming,1620.7,44
2019,9,Duke,1618.4,45
2019,9,Louisville,1617.7,46
2019,9,Virginia Tech,1614.4,47
2019,9,Miami,1614.1,48
2019,9,Missouri,1612.6,49
2019,9,Illinois,1608.8,50
2019,9,Tulane,1608.4,51
2019,9,Louisiana,1606.7,52
2019,9,Washington State,1605.1,53
2019,9,Kentucky,1604.5,54
2019,9,Nebraska,1601.4,55
2019,9,Pittsburgh,1599.8,56
2019,9,Stanford,1597.9,57
2019,9,Georgia State,1596.3,58
2019,9,Tennessee,1596.0,59
2019,9,Florida Atlantic,1594.3,60
2019,9,Boston College,1590.3,61
2019,9,Southern Miss,1582.5,62
2019,9,Western Kentucky,1578.3,63
2019,9,Ole Miss,1573.5,64
2019,9,California,1572.6,65
2019,9,Hawai'i,1572.0,66
2019,9,Mississippi State,1570.5,67
2019,9,Utah State,1567.0,68
2019,9,NC State,1563.6,69
2019,9,Arizona,1561.2,70
2019,9,Western Michigan,1559.4,71
2019,9,UCLA,1557.0,72
2019,9,South Carolina,1556.6,73
2019,9,West Virginia,1553.8,74
2019,9,Texas Tech,1552.5,75
2019,9,Maryland,1551.8,76
2019,9,South Florida,1550.3,77
2019,9,Temple,1549.3,78
2019,9,Houston,1547.4,79
2019,9,Oregon State,1539.4,80
2019,9,Colorado,1536.0,81
2019,9,BYU,1531.0,82
2019,9,Central Michigan,1530.7,83
2019,9,Marshall,1529.6,84
2019,9,Kansas,1527.7,85
2019,9,Arkansas State,1527.5,86
2019,9,Toledo,1520.4,87
2019,9,Syracuse,1512.1,88
2019,9,Buffalo,1505.9,89
2019,9,Georgia Southern,1505.3,90
2019,9,Purdue,1504.6,91
2019,9,San José State,1503.5,92
2019,9,Miami (OH),1502.1,93
2019,9,Arkansas,1501.9,94
2019,9,Fresno State,1495.3,95
2019,9,Middle Tennessee,1494.3,96
2019,9,Georgia Tech,1489.7,97
2019,9,Eastern Michigan,1486.9,98
2019,9,Troy,1484.5,99
2019,9,Florida International,1484.1,100
2019,9,Colorado State,1481.8,101
2019,9,Ohio,1481.3,102
2019,9,Ball State,1479.8,103
2019,9,Northwestern,1476.4,104
2019,9,Nevada,1475.9,105
2019,9,UL Monroe,1474.8,106
2019,9,Army,1470.0,107
2019,9,Coastal Carolina,1469.5,108
2019,9,North Texas,1463.6,109
2019,9,Tulsa,1463.0,110
2019,9,Vanderbilt,1462.1,111
2019,9,Liberty,1461.8,112
2019,9,Kent State,1449.4,113
2019,9,Northern Illinois,1438.7,114
2019,9,Rutgers,1435.5,115
2019,9,UTSA,1432.7,116
2019,9,Charlotte,1426.1,117
2019,9,East Carolina,1413.0,118
2019,9,UNLV,1412.4,119
2019,9,Texas State,1400.9,120
2019,9,UConn,1397.8,121
2019,9,New Mexico,1377.1,122
2019,9,Bowling Green,1363.9,123
2019,9,Old Dominion,1345.7,124
2019,9,South Alabama,1333.9,125
2019,9,UTEP,1330.3,126
2019,9,Rice,1326.6,127
2019,9,New Mexico State,1298.2,128
2019,9,Massachusetts,1264.5,129
2019,9,Akron,1229.5,130
2019,10,Ohio State,1930.4,1
2019,10,Alabama,1884.5,2
2019,10,Clemson,1875.0,3
2019,10,LSU,1871.8,4
2019,10,Penn State,1854.6,5
2019,10,Georgia,1848.9,6
2019,10,Oregon,1830.4,7
2019,10,Oklahoma,1800.6,8
2019,10,Auburn,1800.5,9
2019,10,Utah,1794.6,10
2019,10,Michigan,1793.8,11
2019,10,Baylor,1783.4,12
2019,10,Wisconsin,1775.0,13
2019,10,Florida,1771.3,14
2019,10,Minnesota,1758.1,15
2019,10,Memphis,1753.7,16
2019,10,SMU,1747.5,17
2019,10,UCF,1744.8,18
2019,10,Notre Dame,1736.1,19
2019,10,Cincinnati,1732.9,20
2019,10,Washington,1713.3,21
2019,10,Boise State,1711.2,22
2019,10,Texas,1705.3,23
2019,10,Wake Forest,1704.4,24
2019,10,Iowa,1700.8,25
2019,10,Iowa State,1691.9,26
2019,10,Texas A&M,1691.6,27
2019,10,Kansas State,1690.2,28
2019,10,USC,1689.7,29
2019,10,Oklahoma State,1689.2,30
2019,10,Indiana,1679.1,31
2019,10,Virginia,1678.3,32
2019,10,San Diego State,1677.2,33
2019,10,App State,1675.7,34
2019,10,Navy,1674.8,35
2019,10,Louisiana Tech,1668.3,36
2019,10,Miami,1657.6,37
2019,10,Michigan State,1654.5,38
2019,10,Arizona State,1637.0,39
2019,10,TCU,1631.3,40
2019,10,Boston College,1630.6,41
2019,10,Tennessee,1629.7,42
2019,10,Air Force,1629.1,43
2019,10,Florida Atlantic,1627.5,44
2019,10,Pittsburgh,1625.3,45
2019,10,Illinois,1623.6,46
2019,10,Tulane,1621.3,47
2019,10,Wyoming,1620.7,48
2019,10,Florida State,1620.4,49
2019,10,Louisiana,1619.2,50
2019,10,Duke,1618.4,51
2019,10,Louisville,1617.7,52
2019,10,North Carolina,1613.2,53
2019,10,Missouri,1612.6,54
2019,10,Mississippi State,1611.3,55
2019,10,Virginia Tech,1610.4,56
2019,10,Washington State,1605.1,57
2019,10,Kentucky,1604.5,58
2019,10,Stanford,1597.9,59
2019,10,Georgia State,1596.3,60
2019,10,UAB,1592.0,61
2019,10,Southern Miss,1582.5,62
2019,10,UCLA,1582.3,63
2019,10,Oregon State,1581.7,64
2019,10,BYU,1580.5,65
2019,10,Nebraska,1580.0,66
2019,10,South Carolina,1575.1,67
2019,10,California,1572.6,68
2019,10,Ole Miss,1566.8,69
2019,10,Western Michigan,1559.4,70
2019,10,Central Michigan,1554.4,71
2019,10,Arkansas State,1553.2,72
2019,10,Texas Tech,1552.5,73
2019,10,Buffalo,1551.1,74
2019,10,Marshall,1550.6,75
2019,10,South Florida,1550.3,76
2019,10,Hawai'i,1550.3,77
2019,10,Temple,1549.3,78
2019,10,West Virginia,1549.2,79
2019,10,Western Kentucky,1545.0,80
2019,10,NC State,1543.4,81
2019,10,Houston,1536.0,82
2019,10,Georgia Southern,1529.6,83
2019,10,Purdue,1526.0,84
2019,10,Maryland,1525.4,85
2019,10,Toledo,1520.4,86
2019,10,Arizona,1518.8,87
2019,10,Utah State,1517.5,88
2019,10,Fresno State,1516.9,89
2019,10,Colorado,1510.7,90
2019,10,Colorado State,1503.6,91
2019,10,Miami (OH),1502.1,92
2019,10,Florida International,1494.9,93
2019,10,Kansas,1493.6,94
2019,10,Liberty,1492.4,95
2019,10,Nevada,1491.5,96
2019,10,San José State,1483.4,97
2019,10,Ohio,1481.3,98
2019,10,North Texas,1481.1,99
2019,10,Ball State,1479.8,100
2019,10,Troy,1477.5,101
2019,10,Coastal Carolina,1476.5,102
2019,10,Syracuse,1471.8,103
2019,10,Georgia Tech,1464.1,104
2019,10,Northwestern,1462.3,105
2019,10,Army,1462.2,106
2019,10,Middle Tennessee,1461.5,107
2019,10,Arkansas,1461.1,108
2019,10,Charlotte,1459.0,109
2019,10,Tulsa,1450.1,110
2019,10,Kent State,1449.4,111
2019,10,UL Monroe,1449.1,112
2019,10,Vanderbilt,1443.6,113
2019,10,Eastern Michigan,1441.6,114
2019,10,UTSA,1422.5,115
2019,10,Rutgers,1420.7,116
2019,10,Northern Illinois,1415.1,117
2019,10,East Carolina,1405.8,118
2019,10,UNLV,1390.6,119
2019,10,Texas State,1388.3,120
2019,10,Bowling Green,1381.9,121
2019,10,UConn,1372.0,122
2019,10,New Mexico,1361.5,123
2019,10,Old Dominion,1334.9,124
2019,10,South Alabama,1333.9,125
2019,10,UTEP,1312.7,126
2019,10,Rice,1305.5,127
2019,10,New Mexico State,1298.2,128
2019,10,Massachusetts,1233.9,129
2019,10,Akron,1211.4,130
2019,11,Ohio State,1935.4,1
2019,11,LSU,1897.1,2
2019,11,Clemson,1893.5,3
2019,11,Georgia,1859.5,4
2019,11,Alabama,1859.1,5
2019,11,Penn State,1830.8,6
2019,11,Oregon,1830.4,7
2019,11,Oklahoma,1804.7,8
2019,11,Baylor,1801.7,9
2019,11,Auburn,1800.5,10
2019,11,Utah,1794.6,11
2019,11,Michigan,1793.8,12
2019,11,Wisconsin,1782.7,13
2019,11,Minnesota,1781.9,14
2019,11,Florida,1779.1,15
2019,11,Notre Dame,1772.3,16
2019,11,Memphis,1753.7,17
2019,11,SMU,1751.4,18
2019,11,Washington,1739.1,19
2019,11,Cincinnati,1739.0,20
2019,11,Boise State,1720.3,21
2019,11,Texas,1717.8,22
2019,11,UCF,1715.5,23
2019,11,USC,1711.8,24
2019,11,App State,1695.3,25
2019,11,Iowa,1693.1,26
2019,11,Texas A&M,1691.6,27
2019,11,Oklahoma State,1689.2,28
2019,11,Iowa State,1687.7,29
2019,11,Virginia,1684.7,30
2019,11,Miami,1683.9,31
2019,11,Louisiana Tech,1683.0,32
2019,11,Indiana,1679.1,33
2019,11,Kansas State,1677.8,34
2019,11,Navy,1674.8,35
2019,11,Wake Forest,1664.9,36
2019,11,Louisiana,1655.5,37
2019,11,Tennessee,1650.9,38
2019,11,Virginia Tech,1649.9,39
2019,11,Florida State,1649.7,40
2019,11,San Diego State,1649.1,41
2019,11,Florida Atlantic,1645.9,42
2019,11,Illinois,1643.8,43
2019,11,Michigan State,1634.3,44
2019,11,Air Force,1629.1,45
2019,11,Pittsburgh,1625.3,46
2019,11,Tulane,1621.3,47
2019,11,Southern Miss,1617.8,48
2019,11,Arizona State,1614.8,49
2019,11,North Carolina,1613.2,50
2019,11,TCU,1613.0,51
2019,11,Wyoming,1611.7,52
2019,11,Mississippi State,1611.3,53
2019,11,Missouri,1602.0,54
2019,11,Boston College,1601.3,55
2019,11,California,1600.9,56
2019,11,Texas Tech,1594.9,57
2019,11,BYU,1594.2,58
2019,11,Louisville,1591.3,59
2019,11,Kentucky,1583.4,60
2019,11,Western Kentucky,1582.7,61
2019,11,Temple,1582.5,62
2019,11,UCLA,1582.3,63
2019,11,Duke,1582.2,64
2019,11,Stanford,1580.0,65
2019,11,Nebraska,1580.0,66
2019,11,Washington State,1576.8,67
2019,11,Ole Miss,1576.6,68
2019,11,Western Michigan,1570.4,69
2019,11,Hawai'i,1558.3,70
2019,11,UAB,1556.7,71
2019,11,Oregon State,1556.0,72
2019,11,South Carolina,1555.5,73
2019,11,Georgia State,1554.7,74
2019,11,Central Michigan,1554.4,75
2019,11,Arkansas State,1553.2,76
2019,11,Buffalo,1551.1,77
2019,11,Marshall,1550.6,78
2019,11,Purdue,1539.2,79
2019,11,Houston,1536.0,80
2019,11,Utah State,1532.6,81
2019,11,Colorado,1528.6,82
2019,11,Toledo,1528.2,83
2019,11,NC State,1524.9,84
2019,11,Miami (OH),1520.4,85
2019,11,Maryland,1520.3,86
2019,11,Nevada,1519.5,87
2019,11,Arizona,1518.8,88
2019,11,South Florida,1517.1,89
2019,11,Troy,1513.0,90
2019,11,West Virginia,1506.7,91
2019,11,Colorado State,1503.6,92
2019,11,Fresno State,1501.8,93
2019,11,Georgia Southern,1494.1,94
2019,11,Kansas,1493.6,95
2019,11,UL Monroe,1490.7,96
2019,11,Tulsa,1479.5,97
2019,11,Charlotte,1478.9,98
2019,11,Liberty,1478.7,99
2019,11,Florida International,1476.6,100
2019,11,San José State,1475.5,101
2019,11,Army,1475.5,102
2019,11,Syracuse,1471.8,103
2019,11,Ball State,1468.8,104
2019,11,North Texas,1466.5,105
2019,11,Ohio,1462.9,106
2019,11,Middle Tennessee,1461.5,107
2019,11,Georgia Tech,1457.7,108
2019,11,Northwestern,1449.1,109
2019,11,Kent State,1441.6,110
2019,11,Eastern Michigan,1441.6,111
2019,11,Coastal Carolina,1440.2,112
2019,11,Vanderbilt,1435.9,113
2019,11,UTSA,1430.3,114
2019,11,Arkansas,1423.3,115
2019,11,Rutgers,1420.7,116
2019,11,Northern Illinois,1415.1,117
2019,11,East Carolina,1401.8,118
2019,11,Texas State,1396.7,119
2019,11,UNLV,1390.6,120
2019,11,Bowling Green,1381.9,121
2019,11,UConn,1365.9,122
2019,11,New Mexico,1361.5,123
2019,11,Old Dominion,1327.0,124
2019,11,South Alabama,1325.5,125
2019,11,Rice,1305.5,126
2019,11,UTEP,1292.7,127
2019,11,New Mexico State,1288.5,128
2019,11,Massachusetts,1220.6,129
2019,11,Akron,1211.4,130
2019,12,Ohio State,1943.0,1
2019,12,LSU,1912.8,2
2019,12,Clemson,1906.4,3
2019,12,Georgia,1884.8,4
2019,12,Alabama,1882.6,5
2019,12,Penn State,1841.0,6
2019,12,Oregon,1837.5,7
2019,12,Oklahoma,1823.8,8
2019,12,Michigan,1810.5,9
2019,12,Utah,1808.4,10
2019,12,Wisconsin,1805.3,11
2019,12,Florida,1804.2,12
2019,12,Notre Dame,1794.3,13
2019,12,Baylor,1782.7,14
2019,12,Memphis,1776.0,15
2019,12,Auburn,1775.2,16
2019,12,Minnesota,1761.0,17
2019,12,SMU,1751.4,18
2019,12,Cincinnati,1749.3,19
2019,12,USC,1746.1,20
2019,12,Washington,1739.1,21
2019,12,App State,1728.5,22
2019,12,Boise State,1726.0,23
2019,12,UCF,1715.5,24
2019,12,Iowa,1714.0,25
2019,12,Texas A&M,1708.5,26
2019,12,Texas,1706.1,27
2019,12,Oklahoma State,1700.7,28
2019,12,Iowa State,1699.4,29
2019,12,Virginia,1684.7,30
2019,12,Miami,1683.9,31
2019,12,Virginia Tech,1681.6,32
2019,12,Indiana,1669.0,33
2019,12,Louisiana,1667.2,34
2019,12,San Diego State,1661.1,35
2019,12,Air Force,1658.6,36
2019,12,Navy,1652.8,37
2019,12,Florida State,1652.4,38
2019,12,Wake Forest,1652.0,39
2019,12,Tennessee,1650.9,40
2019,12,Kansas State,1650.0,41
2019,12,Florida Atlantic,1645.9,42
2019,12,Pittsburgh,1644.2,43
2019,12,Illinois,1643.8,44
2019,12,Southern Miss,1643.0,45
2019,12,Louisiana Tech,1637.4,46
2019,12,TCU,1627.6,47
2019,12,Louisville,1623.7,48
2019,12,Michigan State,1617.6,49
2019,12,Kentucky,1614.2,50
2019,12,Washington State,1608.8,51
2019,12,Arizona State,1606.7,52
2019,12,Temple,1606.6,53
2019,12,Boston College,1601.3,54
2019,12,Tulane,1597.2,55
2019,12,Marshall,1596.2,56
2019,12,BYU,1596.1,57
2019,12,North Carolina,1594.4,58
2019,12,Wyoming,1589.2,59
2019,12,Mississippi State,1587.8,60
2019,12,Western Michigan,1585.3,61
2019,12,Western Kentucky,1582.7,62
2019,12,Hawai'i,1582.6,63
2019,12,Texas Tech,1580.3,64
2019,12,Missouri,1576.9,65
2019,12,UCLA,1568.4,66
2019,12,California,1566.6,67
2019,12,UAB,1565.8,68
2019,12,Oregon State,1564.1,69
2019,12,Central Michigan,1562.3,70
2019,12,Ole Miss,1560.9,71
2019,12,Nebraska,1557.4,72
2019,12,Arkansas State,1557.3,73
2019,12,Utah State,1555.1,74
2019,12,Troy,1550.9,75
2019,12,Stanford,1548.0,76
2019,12,Miami (OH),1539.9,77
2019,12,Purdue,1539.2,78
2019,12,South Carolina,1538.5,79
2019,12,West Virginia,1534.5,80
2019,12,Syracuse,1533.5,81
2019,12,Buffalo,1532.0,82
2019,12,Colorado,1528.6,83
2019,12,Georgia Southern,1523.5,84
2019,12,Georgia State,1521.5,85
2019,12,Duke,1520.6,86
2019,12,Maryland,1520.3,87
2019,12,Nevada,1519.5,88
2019,12,Houston,1513.7,89
2019,12,Arizona,1511.8,90
2019,12,South Florida,1506.8,91
2019,12,Toledo,1505.5,92
2019,12,NC State,1492.5,93
2019,12,Fresno State,1489.8,94
2019,12,Kansas,1482.1,95
2019,12,Army,1481.4,96
2019,12,Tulsa,1479.5,97
2019,12,Charlotte,1478.9,98
2019,12,Liberty,1478.7,99
2019,12,Florida International,1476.6,100
2019,12,San José State,1475.5,101
2019,12,Colorado State,1474.1,102
2019,12,North Texas,1466.5,103
2019,12,Eastern Michigan,1466.0,104
2019,12,UL Monroe,1461.3,105
2019,12,Northwestern,1461.3,106
2019,12,Ball State,1460.9,107
2019,12,Kent State,1460.8,108
2019,12,Ohio,1448.0,109
2019,12,Middle Tennessee,1437.9,110
2019,12,Northern Illinois,1437.7,111
2019,12,Coastal Carolina,1436.1,112
2019,12,Georgia Tech,1426.0,113
2019,12,Arkansas,1423.3,114
2019,12,Rutgers,1413.2,115
2019,12,Vanderbilt,1405.1,116
2019,12,UTSA,1405.1,117
2019,12,East Carolina,1401.8,118
2019,12,UNLV,1366.3,119
2019,12,UConn,1365.9,120
2019,12,Bowling Green,1362.5,121
2019,12,Texas State,1358.9,122
2019,12,New Mexico,1355.8,123
2019,12,Rice,1329.2,124
2019,12,Old Dominion,1327.0,125
2019,12,South Alabama,1313.8,126
2019,12,New Mexico State,1302.2,127
2019,12,UTEP,1283.6,128
2019,12,Massachusetts,1208.4,129
2019,12,Akron,1187.1,130
2019,13,Ohio State,1958.3,1
2019,13,LSU,1915.5,2
2019,13,Clemson,1906.4,3
2019,13,Georgia,1893.2,4
2019,13,Alabama,1882.9,5
2019,13,Michigan,1842.2,6
2019,13,Oklahoma,1830.1,7
2019,13,Utah,1827.3,8
2019,13,Penn State,1825.6,9
2019,13,Wisconsin,1813.6,10
2019,13,Oregon,1811.5,11
2019,13,Notre Dame,1808.3,12
2019,13,Florida,1804.2,13
2019,13,Baylor,1801.4,14
2019,13,Memphis,1799.0,15
2019,13,Minnesota,1776.7,16
2019,13,Auburn,1776.4,17
2019,13,USC,1758.5,18
2019,13,Boise State,1757.8,19
2019,13,Cincinnati,1754.9,20
2019,13,App State,1733.3,21
2019,13,Iowa,1730.4,22
2019,13,UCF,1729.9,23
